ID программы;Форма обучения;Проходной балл бюджет;Проходной балл платное;Мест бюджет;Мест платное;Стоимость;Стоимость, за год;Когда;Срок обучения;График занятий
556852/1;Заочная;-;;-;;;63 000 р.;1 сен;6 лет;
556852/1;Группа выходного дня;-;;-;;;81 000 р.;1 сен;6 лет;
556852/1;Дистанционная;-;;-;;;60 000 р.;1 сен;5 лет;
738148;Дистанционная;;;;;9 500 р.;;в любое время;1 неделя, 32 ак. ч;в любое время
448151/3;Очная;-;;60;;;288 045 р.;1 сен;2 года;
536587/1;Очная;-;;6;;;130 000 р.;1 сен;4 года;
669938/1;Заочная;-;;-;;;39 600 р.;30 ноя;57 месяцев;
448538/1;Очная;266;197;33;150;;360 000 р.;-;4 года;
667292/3;Очная;-;;-;;;110 000 р.;1 сен;2 года;
667292/3;Заочная;-;;-;;;95 000 р.;1 сен;3 года;
699580/3;Очная;-;;15;;;-;-;2 года, 4320 ак. ч;
449875/1;Очная;147;;100;;;206 920 р.;1 сен;4 года;
702995/3;Очная;-;;-;;;98 000 р.;1 сен;2 года;
702995/3;Заочная;-;;-;;;94 000 р.;1 сен;3 года;
550631/1;Очная;-;;-;;;100 530 р.;-;4 года;
550631/1;Заочная;-;;-;;;32 550 р.;-;4 года;
550631/1;Дистанционная;-;;-;;;40 000 р.;-;5 лет;
448180/1;Очная;270;;17;;;242 000 р.;1 сен;5 лет;
688746/3;Дистанционная;-;;-;;;36 000 р.;в любое время;30 месяцев;
482400/1;Очная;-;;17;;;187 000 р.;-;4 года;
482400/1;Заочная;-;;-;;;55 000 р.;-;5 лет;
192213/1;Очная;172;;10;;;95 000 р.;1 сен;4 года;
550521/1;Очная;-;;-;;;118 300 р.;-;4 года;
550521/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550521/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
34028/3;Очная;-;;63;;;263 000 р.;1 сен;2 года;
34028/3;Очно-заочная;-;;10;;;128 000 р.;1 сен;30 месяцев;
448918/1;Очная;365;;14;;;481 000 р.;1 сен;4 года;
448918/1;Заочная;374;;6;;;286 000 р.;1 сен;5 лет;
745518;Вебинар;;;;;бесплатно;;по мере набора;4 ак. ч;-
503691/1;Очная;-;;15;;;181 500 р.;1 сен;4 года;
503691/1;Заочная;-;;15;;;71 500 р.;1 сен;5 лет;
50613/3;Очная;-;;15;;;288 045 р.;1 сен;2 года;
744679/3;Очная;-;;-;;;120 000 р.;1 сен;3 года;
447791/1;Очная;-;;12;;;164 000 р.;1 сен;5 лет;
447791/1;Очно-заочная;-;;-;;;81 000 р.;1 сен;6 лет;
447791/1;Заочная;-;;-;;;63 000 р.;1 сен;6 лет;
447791/1;Группа выходного дня;-;;-;;;81 000 р.;1 сен;6 лет;
699582/3;Очная;-;;10;;;-;-;2 года, 4320 ак. ч;
667274/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
717048/3;Очная;-;;-;;;98 000 р.;1 сен;2 года;
717048/3;Заочная;-;;-;;;94 000 р.;1 сен;3 года;
180530/1;Очная;285;182;38;200;;370 000 р.;-;4 года;
180530/1;Очно-заочная;-;;-;;;190 000 р.;-;5 лет;
703079/1;Очная;-;;-;;;182 146 р.;1 сен;4 года;
679212/3;Дистанционная;-;;-;;;36 000 р.;в любое время;30 месяцев;
451974/1;Очная;350;;40;;;580 000 р.;1 сен;4 года;
684677/1;Дистанционная;-;;-;;;57 000 р.;1 сен;54 месяца;
643075;Вечерняя;;;;;17 500 р.;;по мере набора;4 недели;2-4 раза в неделю в будние дни с 18.30 до 21.30 с возможностью восстановления пропущенных занятий
643075;Дистанционная;;;;;14 500 р.;;по мере набора;3 месяца, 72 ак. ч;-
192215/1;Очная;-;;-;;;95 000 р.;1 сен;4 года;
192215/1;Заочная;-;;10;;;90 000 р.;сен;5 лет;
448181/1;Очная;262;178;17;15;;242 000 р.;1 сен;4 года;
482404/1;Очная;214;;25;;;187 000 р.;-;4 года;
482404/1;Заочная;-;;-;;;55 000 р.;-;5 лет;
550519/1;Очная;-;;-;;;105 000 р.;-;4 года;
550519/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550519/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
601185/1;Очная;337;;11;;;481 000 р.;1 сен;4 года;
738114;Дистанционная;;;;;10 000 р.;;в любое время;72 ак. ч;-
667288/3;Очная;-;;-;;;110 000 р.;1 сен;2 года;
667288/3;Заочная;-;;-;;;95 000 р.;1 сен;3 года;
447742/1;Заочная;-;;10;;;71 500 р.;1 сен;5 лет;
447742/1;Очная;-;;20;;;-;1 сен;4 года;
677742;Вечерняя;;;;;690 000 р.;;1 сен;2 года;по будним дням с 19:00 до 22:00, по выходным с 11:00 до 17:30
717049/3;Очная;-;;-;;;98 000 р.;1 сен;2 года;
717049/3;Заочная;-;;-;;;94 000 р.;1 сен;3 года;
667276/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
666746/3;Очная;-;;22;;;324 000 р.;-;2 года;
666746/3;Очно-заочная;-;;-;;;180 000 р.;1 окт;2 года;
52015/1;Очная;-;;22;;;164 000 р.;1 сен;4 года;
52015/1;Очно-заочная;-;;-;;;81 000 р.;1 сен;5 лет;
52015/1;Заочная;-;;-;;;63 000 р.;1 сен;5 лет;
52015/1;Группа выходного дня;-;;-;;;81 000 р.;1 сен;5 лет;
52015/1;Дистанционная;-;;-;;;58 000 р.;1 сен;5 лет;
703075/1;Очная;-;;-;;;182 146 р.;1 сен;4 года;
707686/1;Очная;-;;-;;;85 000 р.;1 сен;4 года;
529849/1;Очная;215;;10;;;135 000 р.;1 сен;4 года;
668913/1;Очная;470;;2;;;481 000 р.;1 сен;5 лет;
734264/1;Очная;-;;20;;;160 000 р.;1 сен;4 года;
746355;Дистанционная;;;;;8 000 р.;;20 авг, 20 авг;1 день, 6 ак. ч;15:00-19:20
450217/1;Очная;-;;5;;;119 600 р.;1 сен;4 года;
728115;Дистанционная;;;;;55 000 р.;;в любое время;3 месяца, 268 ак. ч;в любое удобное время
459574/1;Очная;202;;25;;;187 000 р.;-;4 года;
459574/1;Заочная;-;;-;;;65 000 р.;-;5 лет;
735218;Очно-заочная;;;;;75 000 р.;;2 сен;432 ак. ч;"очный интенсив: 27.01-01.02.2020; 25.02-01.03.2020; 30.03-04.04.2020"
720809/1;Очная;262;;11;;;215 000 р.;1 сен;4 года;
744684/3;Очная;-;;-;;;120 000 р.;1 сен;2 года;
550514/1;Очная;-;;-;;;105 000 р.;-;4 года;
550514/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550514/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
667273/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
682622/1;Очная;-;;-;;;168 300 р.;1 сен;4 года;
682622/1;Заочная;-;;-;;;71 500 р.;1 сен;5 лет;
746197;Очная;;;;;5 700 р.;;8 сен, 8 сен;6 ак. ч;-
746197;Дистанционная;;;;;3 000 р.;;8 сен, 8 сен;6 ак. ч;-
739671;Очная;;;;;530 000 р.;;1 сен;2 года;-
746197;Запись;;;;;3 000 р.;;в любое время;5 ак. ч;-
35165/3;Очная;-;;20;;;324 000 р.;1 окт;2 года;
529851/1;Очная;178;;15;;;120 000 р.;1 сен;4 года;
734262/1;Очная;-;;10;;;120 000 р.;1 сен;4 года;
449880/1;Очная;189;;23;;;206 920 р.;1 сен;4 года;
668909/1;Очная;419;;2;;;481 000 р.;1 сен;5 лет;
744938/1;Очная;-;;5;;;119 600 р.;1 сен;4 года;
739360;Очная;;;;;8 000 р.;;по мере набора;12 ак. ч;-
736086;Заочная;;;;;9 000 р.;;1 сен, 1 сен, 1 окт, 1 ноя, 1 дек;1 год;каждый день по будням по 15 минут
456774/1;Очная;-;;-;;;164 000 р.;1 сен;4 года;
456774/1;Очно-заочная;-;;-;;;81 000 р.;1 сен;5 лет;
456774/1;Заочная;-;;-;;;63 000 р.;1 сен;5 лет;
456774/1;Группа выходного дня;-;;-;;;81 000 р.;1 сен;5 лет;
456774/1;Дистанционная;-;;-;;;58 000 р.;1 сен;5 лет;
534425/1;Очная;147;;10;;;95 000 р.;1 сен;4 года;
534425/1;Заочная;-;;10;;;90 000 р.;1 сен;5 лет;
459507/1;Очная;-;;-;;;187 000 р.;-;4 года;
728272;Дистанционная;;;;;3 300 р.;;9 сен, 9 сен, 11 ноя;72 ак. ч;-
715553/1;Очная;174;;12;;;242 000 р.;1 сен;4 года;
687332/3;Очная;-;;-;;;560 000 р.;-;2 года;
746198;Очная;;;;;6 500 р.;;11 сен, 11 сен;7 ак. ч;-
746198;Дистанционная;;;;;3 000 р.;;11 сен, 11 сен;7 ак. ч;-
746198;Запись;;;;;3 000 р.;;в любое время;6 ак. ч;-
738551;Вебинар;;;;;21 200 р.;;19 авг;3 дня, 18 ак. ч;-
550633/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
615312;Очная;;;;;70 000 р.;;1 окт, 1 май 2021;1 год, 180 ак. ч;Понедельник 18:00-20:10, Четверг 18:00-20:10
550520/1;Очная;-;;-;;;118 300 р.;-;4 года;
550520/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550520/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
191443/1;Очная;226;;40;;;180 400 р.;1 сен;4 года;
191443/1;Заочная;-;;-;;;83 600 р.;1 сен;5 лет;
739358;Очная;;;;;24 000 р.;;по мере набора;5 дней, 20 ак. ч;1 занятие в неделю
736085;Дистанционная;;;;;5 500 р.;;сен;2 дня;"сентябрь (суббота) с 16.00-19.30;, (воскресенье) с 10.00-15.30"
37198/3;Очная;15;;29;;;530 000 р.;-;2 года;
745610;Дистанционная;;;;;16 500 р.;;20 авг;2 дня, 12 ак. ч;-
684681/1;Дистанционная;-;;-;;;57 000 р.;1 сен;54 месяца;
736162;Очная;;;;;5 000 р.;;в любое время;1 день, 8 ак. ч;2 раза в неделю с 11.00 до 17.00
703059/1;Очная;239;;20;;;182 146 р.;1 сен;4 года;
668910/1;Очная;482;;3;;;481 000 р.;1 сен;5 лет;
448169/1;Очная;242;180;23;40;;240 000 р.;1 сен;66 месяцев;
667275/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
529869/1;Заочная;197;;7;;;70 000 р.;1 сен;5 лет;
706141;Очная;;;;;по договоренности;;-;3 дня, 9 ак. ч;по средам с 19:00 до 23:00
706141;Индивидуально;;;;;по договоренности;;в любое время;3 дня;-
459311/1;Очная;223;;116;;;187 000 р.;-;4 года;
459311/1;Заочная;-;;-;;;55 000 р.;-;5 лет;
449921/1;Очная;148;;25;;;270 000 р.;1 сен;5 лет;
191431/1;Очная;218;;56;;;203 500 р.;1 сен;4 года;
728257;Дистанционная;;;;;3 500 р.;;9 сен, 9 сен, 11 ноя;72 ак. ч;-
191431/1;Очно-заочная;-;;-;;;104 500 р.;1 сен;5 лет;
449921/1;Заочная;104;;10;;;100 000 р.;1 сен;6 лет;
728257;Очно-заочная;;;;;5 500 р.;;-;72 ак. ч;-
192211/1;Очная;-;;10;;;94 000 р.;1 сен;4 года;
192211/1;Заочная;-;;-;;;90 000 р.;сен;5 лет;
637479;Очная;;;;;40 000 р.;;1 окт, 1 май 2021;7 месяцев, 75 ак. ч;Понедельник 18:00-20:10, четверг 18:00-20:10
637479;Очная;;;;;70 000 р.;;1 окт, 1 май 2021;1 год, 180 ак. ч;Понедельник 18:00-20:10, четверг 18:00-20:10
637479;Очная;;;;;40 000 р.;;1 окт, 1 апр 2021;6 месяцев, 75 ак. ч;Суббота 09:00 - 11:10
550515/1;Очная;-;;-;;;105 000 р.;-;4 года;
550515/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550515/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
456768/1;Очная;-;;12;;;164 000 р.;1 сен;4 года;
456768/1;Очно-заочная;-;;-;;;81 000 р.;1 сен;5 лет;
456768/1;Заочная;-;;-;;;63 000 р.;1 сен;5 лет;
456768/1;Группа выходного дня;-;;-;;;81 000 р.;1 сен;5 лет;
456768/1;Дистанционная;-;;-;;;58 000 р.;1 сен;5 лет;
643036;Вечерняя;;;;;26 500 р.;;-;30 дней, 72 ак. ч;2-4 раза в неделю в будние дни с 18.30 до 21.30 с возможностью восстановления пропущенных занятий
643036;Дистанционная;;;;;17 500 р.;;в любое время;90 дней, 72 ак. ч;-
736159;Очная;;;;;4 000 р.;;в любое время;1 день, 8 ак. ч;2 раза в неделю с 11.00 до 17.00
745605;Очная;;;;;30 000 р.;;1 окт, 1 май 2021;7 месяцев;Среда 18:00 - 20:10
745605;Очная;;;;;30 000 р.;;1 окт, 1 апр 2021;6 месяцев;Суббота 13:40 - 15:50
739114;Очная;;;;;22 200 р.;;20 авг;2 дня, 15 ак. ч;-
707687/3;Очная;-;;6;;;123 000 р.;1 сен;2 года;
734093;Дистанционная;;;;;168 000 р.;;15 окт;2 года, 164 ак. ч;по средам с 17.00 по 19.00 и по субботам с 20.30 до 22.00 (по московскому времени).
662142;Дневная;;;;;23 000 р.;;по мере набора;3 недели, 102 ак. ч;4-5 раз в неделю с 10.00 до 17.00 с возможностью восстановления пропущенных занятий
662142;Дистанционная;;;;;15 500 р.;;в любое время;90 дней, 102 ак. ч;-
610258/3;Очная;-;;10;;;-;1 сен;2 года;
550634/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
726001;Дистанционная;;;;;2 500 р.;;13 ноя;72 ак. ч;-
726001;Дистанционная;;;;;3 800 р.;;9 сен, 9 сен, 9 дек;108 ак. ч;-
668908/1;Очная;422;;3;;;481 000 р.;1 сен;5 лет;
703077/1;Очная;219;;15;;;182 146 р.;1 сен;4 года;
459340/1;Очная;223;;115;;;187 000 р.;-;4 года;
459340/1;Заочная;-;;-;;;55 000 р.;-;5 лет;
164933/1;Очная;283;180;700;350;;415 000 р.;1 сен;6 лет;
529848/1;Очная;-;;-;;;-;1 сен;4 года;
734263/1;Очная;-;;15;;;120 000 р.;1 сен;4 года;
734263/1;Заочная;-;;10;;;70 000 р.;1 сен;5 лет;
52017/1;Очная;-;;-;;;198 000 р.;1 сен;5 лет;
52017/1;Очно-заочная;-;;-;;;84 000 р.;1 сен;6 лет;
52017/1;Заочная;-;;-;;;68 000 р.;1 сен;6 лет;
52017/1;Группа выходного дня;-;;-;;;84 000 р.;1 сен;6 лет;
52017/1;Дистанционная;-;;-;;;60 000 р.;1 сен;6 лет;
744810/1;Очная;-;;6;;;198 500 р.;1 сен;48 месяцев;
550517/1;Очная;-;;-;;;105 000 р.;-;4 года;
550517/1;Заочная;-;;-;;;54 000 р.;-;4 года;
550517/1;Дистанционная;-;;-;;;41 000 р.;-;4 года;
745604;Очная;;;;;35 000 р.;;1 окт, 1 май 2021;7 месяцев;Среда 18:00 - 20:10
745604;Очная;;;;;35 000 р.;;1 окт, 1 апр 2021;6 месяцев;Суббота 13:40 - 15:50
716377;Дистанционная;;;;;40 000 р.;;в любое время;500 ак. ч;-
737880;Очная;;;;;25 000 р.;;по мере набора;1 месяц, 72 ак. ч;с применением дистанционных образовательных технологий
737880;Дистанционная;;;;;5 500 р.;;в любое время;1 месяц, 48 ак. ч;-
734094;Очная;;;;;27 000 р.;;17 окт;8 дней, 80 ак. ч;с 10:00 до 18:30
736158;Очная;;;;;5 000 р.;;в любое время;1 день, 8 ак. ч;2 раза в неделю с 11.00 до 17.00
608737/3;Очная;-;;7;;;99 000 р.;1 сен;2 года;
737606;Очная;;;;;30 900 р.;;24 авг;3 дня, 20 ак. ч;-
723588;Дистанционная;;;;;5 600 р.;;11 сен, 11 сен, 18 ноя;288 ак. ч;-
723588;Очно-заочная;;;;;7 300 р.;;-;288 ак. ч;-
550632/1;Очная;-;;-;;;56 780 р.;-;22 месяца;
610256/3;Заочная;-;;-;;;88 000 р.;1 сен;30 месяцев;
610256/3;Очная;-;;9;;;172 700 р.;1 сен;2 года;
668914/1;Очная;426;;2;;;481 000 р.;1 сен;5 лет;
459572/1;Очная;205;;54;;;195 000 р.;-;66 месяцев;
502319/1;Очная;168;;23;;;245 862 р.;1 сен;5 лет;
715554/1;Очная;170;;10;;;242 000 р.;1 сен;4 года;
694614/1;Очная;-;;25;;;160 000 р.;1 сен;4 года;
694614/1;Заочная;-;;10;;;80 000 р.;1 сен;5 лет;
529850/1;Очная;213;;10;;;125 000 р.;1 сен;4 года;
716217;Дистанционная;;;;;40 000 р.;;в любое время;500 ак. ч;-
745603;Очная;;;;;30 000 р.;;1 окт, 1 май 2021;7 месяцев;Вторник 18:00-20:10
745603;Очная;;;;;30 000 р.;;1 окт, 1 апр 2021;6 месяцев;Суббота 11:20 - 13:30
736084;Дистанционная;;;;;42 000 р.;;15 мар 2021;2 года, 176 ак. ч;в программе 4 блока по 7 занятий, по 4 ак. часа. и 3-4 очных двухдневных семинара (16 часов каждый)
